Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.02793885665809,35.695336861554445,35.62055080250445,38.27940044897796,29.336893138329938,17.0,0.0,0.0,0.0,E05,0.323
55056.0,28,47.31649391009907,43.83842393354923,44.208626059213856,47.99592134625364,46.760854732357565,13.0,1.0,0.0,0.0,E05,0.332
94739.0,14,40.67035087668567,39.98539310352764,40.00067063401846,41.03561349634507,39.14387764557981,21.0,1.0,0.0,0.0,E05,0.425
79842.0,35,63.251774649174536,59.22455221649416,60.12049990798148,64.99540676845314,60.72043463438666,10.0,0.0,0.0,0.0,E05,0.335
51296.0,9,42.707840971123304,47.21266667916577,46.086981447944446,33.166871435050105,54.2938576032278,11.0,0.0,0.0,0.0,E05,0.93
46761.0,12,44.45252937937639,44.52726301988628,45.36427838829959,47.8328880863807,46.94656926484621,10.0,1.0,0.0,0.0,E05,0.396
37212.0,31,45.09523332040531,49.54260229358591,50.13039520106775,60.38404397131118,59.92979704638714,8.0,1.0,0.0,0.0,E05,0.186
43310.0,32,67.87990651968553,76.22952979738461,72.77055719669461,66.11532351860733,42.902675988850916,5.0,0.0,0.0,0.0,E05,0.608
46165.0,15,70.33093694540611,77.60647673108575,77.01115515507614,86.09424279107647,102.13210704360938,5.0,3.0,0.0,0.0,E05,0.373
101933.0,13,50.21277461901329,48.53713865318118,48.83468547758192,49.912227101823945,39.4847242345678,16.0,1.0,0.0,0.0,E05,0.444
58684.0,36,65.68210580085886,61.800917420904234,64.59430692472345,61.14354516588818,59.371288342362504,7.0,0.0,0.0,0.0,E05,0.582
23479.0,10,48.59524036827819,52.34138628613796,53.02108828298664,46.87587004954991,35.941167218661846,5.0,0.0,0.0,0.0,E05,0.635
32743.0,33,56.64053178805294,64.81295523052712,67.01821520883185,59.762080423255796,62.574046973043025,5.0,0.0,0.0,0.0,E05,0.655
37128.0,17,31.99598337665766,31.686913267027663,31.57156727742138,32.15591582960236,34.19725615370823,15.0,4.0,0.0,0.0,E05,0.456
66492.0,8,42.08063757581017,39.054830748800754,39.35291098171892,43.59729665870748,29.460688893543512,17.0,0.0,0.0,0.0,E05,0.256
96096.0,19,39.003823181541115,36.91725944586796,38.04782740034803,42.681654242223594,37.4221105927363,23.0,1.0,0.0,0.0,E05,0.174
46335.0,20,37.75566420758702,41.08609997403386,41.41232845924757,33.20865548812413,38.3387104230817,12.0,2.0,0.0,0.0,E05,0.831
42396.0,37,46.31518938710621,42.79364269345786,42.403256204281796,40.55861166977304,47.26194629877339,11.0,2.0,0.0,0.0,E05,0.582
79150.0,29,87.73784029056577,83.33509000143377,82.43635911616242,86.47547591048908,67.85668517056759,6.0,0.0,0.0,0.0,E05,0.43
74673.0,24,42.21131041715831,43.57994934240142,43.734064412910094,44.664605792339486,34.96408090166214,16.0,2.0,0.0,0.0,E05,0.456
44421.0,22,42.028204558300025,50.65174492460625,50.163987582353,47.45457850205059,48.001162861164886,9.0,2.0,0.0,1.0,E05,0.586
37164.0,35,43.72352527678801,42.63691196857631,44.52048675860832,43.96385557503779,50.71498280195018,9.0,1.0,0.0,1.0,E05,0.512
42371.0,28,39.7564469066706,39.81030456660638,40.26423617202328,46.18596539703071,33.93782888918778,12.0,1.0,0.0,1.0,E05,0.23
43446.0,6,42.85083258182222,42.69406718187644,42.08197885761039,39.15496963704857,49.18316253255659,11.0,0.0,0.0,1.0,E05,0.644
70945.0,19,35.32611791803091,36.62279614270178,36.692439345826266,45.57813486098199,35.64534953192126,20.0,1.0,0.0,1.0,E05,0.039
41366.0,17,40.68504540073657,41.09137627280796,41.67454788373154,31.029108318997565,32.57698589832045,11.0,1.0,0.0,1.0,E05,0.905
36746.0,13,31.260136525300396,34.91707814209255,34.157082604811485,27.645370663590032,33.279449428840294,13.0,5.0,0.0,1.0,E05,0.877
33680.0,16,43.63026580206849,42.1170298849568,42.164575035309845,47.15844871496831,27.089295239640858,10.0,0.0,0.0,1.0,E05,0.287
15748.0,25,78.60887703220187,83.09529902085222,82.60009224319016,99.38558548074543,69.60335296777784,3.0,0.0,0.0,1.0,E05,0.312
56112.0,9,52.982392291073424,47.75134106017137,48.040128769670936,46.798589404797575,32.56034717804525,11.0,4.0,0.0,1.0,E05,0.556
78179.0,12,50.22815258662869,45.01917043418289,44.55180345447663,39.251675656085006,56.36021722318645,16.0,7.0,0.0,1.0,E05,0.774
52815.0,30,27.419564805119713,28.73443089571677,28.674155009400753,26.658272087811195,32.94428225315347,24.0,0.0,0.0,1.0,E05,0.692
25718.0,21,31.976176376786434,35.10838090902079,35.07611053611341,44.84876884351268,35.77403002143167,10.0,0.0,0.0,1.0,E05,0.099
33019.0,29,60.86959283456613,56.26481353063656,56.69560394955556,37.64249112362695,88.24240536746085,6.0,3.0,0.0,1.0,E05,0.901
39799.0,36,44.4834528619919,44.66611736839393,46.261733727514816,41.5898522406657,52.618275192089364,9.0,2.0,0.0,1.0,E05,0.693
18301.0,24,27.562720345348254,33.07464117225425,33.58983213375668,33.61462741245158,37.8139442345992,9.0,3.0,0.0,1.0,E05,0.495
17553.0,27,92.55512714443937,84.86203190670895,82.87334862540416,74.51020908314895,57.95616564490186,3.0,1.0,0.0,1.0,E05,0.578
44988.0,32,36.12156815393792,40.26599511774073,40.16652133325727,42.649842368790296,47.49561992500821,12.0,2.0,0.0,1.0,E05,0.361
