Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,38.3972523131578,35.73752447975389,35.98157546272233,38.27940044897796,37.97189861146022,17.0,0.0,0.0,0.0,F08,0.343
55056.0,28,46.848063359514285,43.9323043190244,43.95829124081957,47.99592134625364,38.12255785109487,13.0,1.0,0.0,0.0,F08,0.312
94739.0,14,38.65191173644237,39.217852862755734,39.75789941511146,41.03561349634507,36.86119102380661,21.0,1.0,0.0,0.0,F08,0.408
79842.0,35,62.30749202448696,60.123325074864105,60.41967151790088,64.99540676845314,71.36229871749829,10.0,0.0,0.0,0.0,F08,0.366
51296.0,9,47.978617845952876,46.5493737097273,45.68021122076255,33.166871435050105,61.504002565718224,11.0,0.0,0.0,0.0,F08,0.913
46761.0,12,47.498768044546324,44.97525833254782,45.66262177240653,47.8328880863807,69.07890550438552,10.0,1.0,0.0,0.0,F08,0.409
37212.0,31,47.50649248266373,50.52687018753581,50.34815138342424,60.38404397131118,57.88914054098628,8.0,1.0,0.0,0.0,F08,0.192
43310.0,32,81.1246238985787,74.66457757856116,72.31158714672719,66.11532351860733,30.940314997858383,5.0,0.0,0.0,0.0,F08,0.597
46165.0,15,80.42619398567697,77.54167388527095,77.19790566827278,86.09424279107647,72.16353704404489,5.0,3.0,0.0,0.0,F08,0.369
101933.0,13,45.60136917966586,48.12984170335852,48.72168860862888,49.912227101823945,52.714752877830676,16.0,1.0,0.0,0.0,F08,0.444
58684.0,36,61.97638691587008,64.80039534565665,64.59664275186303,61.14354516588818,68.76795085579106,7.0,0.0,0.0,0.0,F08,0.591
23479.0,10,51.74415026938932,51.87779567331065,52.85558096822196,46.87587004954991,34.285257234443556,5.0,0.0,0.0,0.0,F08,0.636
32743.0,33,59.65331967614488,65.51737434755997,66.53558265567135,59.762080423255796,54.9727076356613,5.0,0.0,0.0,0.0,F08,0.628
37128.0,17,32.22824544807642,32.00080634442739,31.734147553273885,32.15591582960236,31.549548437493904,15.0,4.0,0.0,0.0,F08,0.467
66492.0,8,37.92666308835817,39.40246112108781,39.70614175999672,43.59729665870748,43.1943768316628,17.0,0.0,0.0,0.0,F08,0.264
96096.0,19,36.39295660174834,38.36758160638628,37.797451030432086,42.681654242223594,28.22755430680728,23.0,1.0,0.0,0.0,F08,0.163
