Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,36.676109865256095,35.95979493994634,35.59493291453,38.27940044897796,25.46850590899574,17.0,0.0,0.0,0.0,C06,0.313
55056.0,28,43.493800578109486,45.08243313920378,44.33483151806808,47.99592134625364,44.97530523118018,13.0,1.0,0.0,0.0,C06,0.32
94739.0,14,42.07000704728121,39.690245003695516,39.76046354709391,41.03561349634507,42.54022188705552,21.0,1.0,0.0,0.0,C06,0.399
79842.0,35,63.234060745521425,60.60474399773382,60.413008849667186,64.99540676845314,58.871760116381736,10.0,0.0,0.0,0.0,C06,0.352
51296.0,9,50.15515614614019,47.11482081115752,45.90189114818199,33.166871435050105,37.93449990904521,11.0,0.0,0.0,0.0,C06,0.92
46761.0,12,42.14265402574722,45.69887091470852,45.59353093232916,47.8328880863807,66.27277276341584,10.0,1.0,0.0,0.0,C06,0.408
37212.0,31,58.49370739261228,49.840827257192856,50.60014775275739,60.38404397131118,65.73228902407493,8.0,1.0,0.0,0.0,C06,0.202
43310.0,32,66.47797385234067,69.9301060861011,72.90591749399466,66.11532351860733,115.69205312549909,5.0,0.0,0.0,0.0,C06,0.61
46165.0,15,99.08464470257935,77.72269230179116,78.17454056812798,86.09424279107647,59.80507073851235,5.0,3.0,0.0,0.0,C06,0.385
101933.0,13,47.7587246645633,48.340482417135746,49.43369653287699,49.912227101823945,51.814788645562366,16.0,1.0,0.0,0.0,C06,0.462
58684.0,36,55.640170202828,63.74161328396972,64.49901552443296,61.14354516588818,70.26062531497814,7.0,0.0,0.0,0.0,C06,0.594
23479.0,10,56.931852644671764,51.80546010730214,53.970137899792654,46.87587004954991,80.71732391797542,5.0,0.0,0.0,0.0,C06,0.66
32743.0,33,64.28176543603146,64.83634686764196,66.75191439063323,59.762080423255796,73.10553555960512,5.0,0.0,0.0,0.0,C06,0.648
37128.0,17,31.505139419854736,31.79036477218564,31.604941820520473,32.15591582960236,32.464033646839304,15.0,4.0,0.0,0.0,C06,0.459
66492.0,8,40.356554310248114,38.81533378349466,39.43825527669459,43.59729665870748,48.44806514665049,17.0,0.0,0.0,0.0,C06,0.248
96096.0,19,40.58503051265729,38.32522985603819,37.933875977474,42.681654242223594,42.433413409269974,23.0,1.0,0.0,0.0,C06,0.142
46335.0,20,43.62858047273859,42.140828897783685,41.136433011541754,33.20865548812413,38.903947833760036,12.0,2.0,0.0,0.0,C06,0.83
42396.0,37,42.9549708205666,43.00801285505199,42.290102151793846,40.55861166977304,41.454499008426694,11.0,2.0,0.0,0.0,C06,0.565
79150.0,29,73.73864198338495,81.49048233783041,82.35185012035555,86.47547591048908,65.1039421523833,6.0,0.0,0.0,0.0,C06,0.42
74673.0,24,38.675571886111676,44.35814308620938,43.262433133630225,44.664605792339486,30.81037712386063,16.0,2.0,0.0,0.0,C06,0.413
44421.0,22,50.506504775664304,50.51970253811912,50.248069824423524,47.45457850205059,40.50829200270511,9.0,2.0,0.0,1.0,C06,0.584
37164.0,35,42.29889257684869,44.279850635627014,44.41456124704981,43.96385557503779,50.170416482635076,9.0,1.0,0.0,1.0,C06,0.521
42371.0,28,44.861617573419366,40.03064794277713,40.452448020896774,46.18596539703071,41.502263779392166,12.0,1.0,0.0,1.0,C06,0.215
43446.0,6,47.56644647388066,41.8145135370816,42.33579617670464,39.15496963704857,39.09135867034717,11.0,0.0,0.0,1.0,C06,0.637
70945.0,19,37.21340701534458,37.124978781341895,36.391237865855935,45.57813486098199,31.260360257108818,20.0,1.0,0.0,1.0,C06,0.031
41366.0,17,40.942192263160244,41.391495045435796,41.436360176483234,31.029108318997565,22.713645592756635,11.0,1.0,0.0,1.0,C06,0.898
36746.0,13,35.046169922546746,33.54475654228982,33.691966552553524,27.645370663590032,37.12990579242897,13.0,5.0,0.0,1.0,C06,0.849
33680.0,16,38.210311616038304,42.30475950152383,42.304902813999064,47.15844871496831,42.22417871213146,10.0,0.0,0.0,1.0,C06,0.303
15748.0,25,68.02467427969349,78.45071270703139,83.41887710239232,99.38558548074543,71.7999675665546,3.0,0.0,0.0,1.0,C06,0.299
56112.0,9,46.4204336684653,46.878514279678285,47.9796690734655,46.798589404797575,58.95121354043461,11.0,4.0,0.0,1.0,C06,0.532
78179.0,12,41.71496641149135,45.809131101869234,44.634877434440085,39.251675656085006,28.433763052404597,16.0,7.0,0.0,1.0,C06,0.758
52815.0,30,29.59763533247216,28.382749233850312,28.607363491426906,26.658272087811195,23.00204775357014,24.0,0.0,0.0,1.0,C06,0.675
25718.0,21,37.421851055538426,35.60818833831964,35.15289303950526,44.84876884351268,39.03823149255487,10.0,0.0,0.0,1.0,C06,0.093
33019.0,29,54.39160694005112,58.53993943652071,57.34705669441479,37.64249112362695,66.92867348945089,6.0,3.0,0.0,1.0,C06,0.893
39799.0,36,47.18843717676202,46.96941550747893,45.738965553855145,41.5898522406657,44.56309424087783,9.0,2.0,0.0,1.0,C06,0.657
18301.0,24,29.372961471399645,33.499341938440864,33.969524072864786,33.61462741245158,22.16548985774808,9.0,3.0,0.0,1.0,C06,0.524
17553.0,27,84.85691360135512,89.62515285746734,83.29744959657171,74.51020908314895,84.52134812076979,3.0,1.0,0.0,1.0,C06,0.603
44988.0,32,38.88415876140047,39.03519435803478,40.46689057137516,42.649842368790296,35.615835733303406,12.0,2.0,0.0,1.0,C06,0.397
57083.0,33,40.87953316675567,40.37353173709343,39.44888456320198,44.878844824584576,38.9334487588629,15.0,0.0,0.0,1.0,C06,0.187
44668.0,8,49.54816642157446,48.96602474139616,48.79838178485762,52.38775395625414,50.03098671761546,9.0,1.0,0.0,1.0,C06,0.362
37188.0,14,33.6723104752997,34.5073028121254,34.41737828926783,35.86602981931425,33.41413691328313,13.0,3.0,0.0,1.0,C06,0.412
27748.0,26,36.65085426347303,36.747326806440256,36.11353771086248,32.750509487697634,36.46040846765469,10.0,1.0,0.0,1.0,C06,0.637
52100.0,17,76.0819271420581,68.82538312375964,70.47003112811522,81.8069627612649,77.20072920370121,6.0,0.0,0.0,2.0,C06,0.294
32904.0,25,41.936695587685904,46.07143782442946,44.70287749542789,53.4286759207235,37.959384644010264,9.0,0.0,0.0,2.0,C06,0.196
52814.0,20,67.92588520161102,70.84229805153466,70.80274965722766,100.62969643429655,70.54767329097719,6.0,1.0,0.0,2.0,C06,0.056
55472.0,21,51.400367334949784,46.20278875029941,46.15452661112766,58.540263707605575,57.817102896965885,11.0,0.0,0.0,2.0,C06,0.086
31362.0,23,83.46939212167447,105.15038644420333,104.31493878996989,154.16909991580792,54.45285973396991,3.0,0.0,0.0,2.0,C06,0.135
40783.0,15,60.96737385993704,63.55554017105113,61.1785558991004,48.881605355655026,31.869635687770785,7.0,1.0,0.0,2.0,C06,0.775
63554.0,29,37.79070684982737,42.363824978310234,42.53631654290216,53.04262581202505,50.965743221771554,14.0,1.0,0.0,2.0,C06,0.08
47724.0,26,46.07765065002636,45.50718925428423,47.361000018163764,47.193321351550715,61.51130600621398,11.0,4.0,0.0,2.0,C06,0.523
25580.0,32,40.63802114219212,43.007622812010275,42.49637761415693,35.13071946157443,51.58289781327422,8.0,1.0,0.0,2.0,C06,0.767
41957.0,12,38.883004948335824,40.390143846492734,40.11173298020869,49.84517053881535,40.00412298359485,12.0,0.0,0.0,2.0,C06,0.086
71691.0,19,64.43702825013015,56.98678724324507,57.6219839590063,50.99482763346831,48.003906627952816,10.0,0.0,0.0,2.0,C06,0.711
44216.0,11,77.0361839512095,92.69711117872679,87.03314376240026,142.64516812520716,68.13003220443551,4.0,1.0,0.0,2.0,C06,0.036
69778.0,24,37.62709863766473,36.432224010565264,35.804463594972695,39.24298464286703,41.67648469395472,20.0,1.0,0.0,2.0,C06,0.238
40193.0,18,52.61942957902621,45.91964061034689,47.36242279255425,44.40239069389648,47.247735823243275,9.0,0.0,0.0,2.0,C06,0.606
28434.0,34,77.00680962996844,91.42385514842972,89.78876817826752,33.33541658529281,84.71044587470804,3.0,1.0,0.0,2.0,C06,0.963
58566.0,9,33.375680624233,30.99332243356563,30.986045650732596,29.44628421742861,31.282846347218314,23.0,0.0,0.0,2.0,C06,0.659
69824.0,10,33.68487811376488,32.786525228961125,33.02359080037182,31.07883776796067,32.6822642582802,23.0,1.0,0.0,2.0,C06,0.696
74857.0,22,41.984018170457645,43.50833474076613,43.54408624835951,41.915310235629924,41.5769834586212,15.0,1.0,0.0,2.0,C06,0.598
42618.0,30,65.53543547363222,91.80843036395416,89.76010960125794,86.8832445538495,106.94471702498784,4.0,0.0,0.0,2.0,C06,0.553
18101.0,12,41.80078080244438,41.64855968001043,43.53116295226526,56.886842663598536,41.80770707965906,7.0,2.0,0.0,3.0,C06,0.137
24849.0,42,53.66523624701841,51.948006198402624,53.261370262948546,47.2253032706344,62.48483258608665,5.0,1.0,0.0,3.0,C06,0.639
28485.0,53,49.860364490683466,48.814755646402894,48.827731885308225,51.41156844967936,58.81744647244016,7.0,1.0,0.0,3.0,C06,0.433
14917.0,28,32.650026472064255,29.643491711288117,31.16794022476799,27.882813034972365,38.39534292792251,10.0,3.0,0.0,3.0,C06,0.681
28577.0,49,91.38007091581463,91.048362428595,89.26217666694882,76.77343628361372,47.77886559430427,3.0,1.0,0.0,3.0,C06,0.613
48630.0,25,41.16987566900651,39.84700957041271,39.14996607555047,44.92762794631644,34.899759075554456,14.0,0.0,0.0,3.0,C06,0.202
40609.0,9,41.558140069306,42.951955765624305,43.43904100179905,44.086294652869285,49.98068503207132,10.0,1.0,0.0,3.0,C06,0.473
46194.0,21,32.88095177028945,32.09175000102728,31.869061058746126,29.953993703727892,22.507231115570622,18.0,0.0,0.0,3.0,C06,0.667
87096.0,17,37.87899766115889,39.94039167681195,40.76511971696468,37.2906828102012,37.33726096237285,19.0,1.0,0.0,3.0,C06,0.72
43730.0,39,34.97969875237681,33.864123097768825,34.06812505586061,34.77920034743843,27.92562631859149,16.0,2.0,0.0,3.0,C06,0.446
13881.0,41,28.628284161823665,30.18398989677477,29.65038873589778,33.34743870717234,33.37903717922463,7.0,0.0,0.0,3.0,C06,0.309
56518.0,13,47.95901629856172,50.00927315527943,49.955239432780395,36.26715521304994,52.7531447538181,11.0,1.0,0.0,3.0,C06,0.922
43544.0,32,45.687594218866245,43.62672329616639,43.21971835342283,53.73719787500824,24.737575044036134,11.0,0.0,0.0,3.0,C06,0.121
41741.0,8,122.34437401402866,104.90003281275222,108.69710110989455,134.1396243521082,161.60822309845707,3.0,0.0,0.0,3.0,C06,0.285
45114.0,36,44.871736171513334,45.272838611083664,45.66493740393055,38.356234329851375,29.06751842648557,10.0,1.0,0.0,3.0,C06,0.776
32792.0,54,95.71661131119991,92.16253938039104,96.52132560336513,58.33515070729815,161.99969006056259,3.0,4.0,0.0,3.0,C06,0.847
51758.0,48,79.19028392677289,81.05909377543747,77.89240629864516,81.23076805008371,87.17530874093154,5.0,0.0,0.0,3.0,C06,0.449
35409.0,56,34.14810328746361,42.728455130162395,41.72482441467057,42.1322623596991,37.162993555213475,10.0,0.0,0.0,3.0,C06,0.468
31824.0,33,30.926722131367075,31.338351667230715,31.620710798621797,27.309184773348893,15.351948033040099,14.0,7.0,0.0,3.0,C06,0.77
38980.0,30,34.678678010392176,37.772384596136284,37.746109835208365,36.5845212649616,34.66863210612047,12.0,0.0,0.0,3.0,C06,0.569
52242.0,51,45.63405708884202,45.71521437277612,45.61485201020453,55.82442273195554,49.24231011972719,11.0,0.0,0.0,3.0,C06,0.113
50951.0,26,27.023369437093475,27.57285978851022,27.85966263635175,29.704196176354056,27.197403185845246,25.0,4.0,0.0,3.0,C06,0.311
43066.0,27,42.54623886748224,40.1125716957925,40.86044802173301,45.73193617846483,29.729494146059675,12.0,1.0,0.0,3.0,C06,0.284
47402.0,40,45.77212018478569,44.93277748275227,44.005965507442234,40.30819551489378,50.22030223925113,12.0,0.0,0.0,3.0,C06,0.663
27818.0,47,42.48296556234067,39.32766773119859,41.558293286196104,41.252195883121836,44.99308514279643,8.0,0.0,0.0,3.0,C06,0.503
28620.0,11,34.433642732875924,35.868584108307125,35.11271744701065,33.69988289159189,36.00428857023747,12.0,1.0,0.0,3.0,C06,0.586
