Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,34.02244379753607,36.25969034020296,35.72657688116662,38.27940044897796,30.114627380647608,17.0,0.0,0.0,0.0,C13,0.322
55056.0,28,49.528049685011,44.60374044695978,44.13434081660021,47.99592134625364,38.65856190296892,13.0,1.0,0.0,0.0,C13,0.314
94739.0,14,40.623534772053205,39.3539274186796,39.83677692629766,41.03561349634507,41.07844862165653,21.0,1.0,0.0,0.0,C13,0.429
79842.0,35,58.88393499296071,61.9059595722392,60.6630454393057,64.99540676845314,64.26799743242857,10.0,0.0,0.0,0.0,C13,0.354
51296.0,9,46.23213381084942,46.15389647485822,46.22231736892058,33.166871435050105,47.57948995175005,11.0,0.0,0.0,0.0,C13,0.918
46761.0,12,46.10066883977147,45.35926710148699,44.936670027401355,47.8328880863807,47.43316460505251,10.0,1.0,0.0,0.0,C13,0.374
37212.0,31,48.37220865499404,52.93659141324146,50.52517497035794,60.38404397131118,54.324561445767536,8.0,1.0,0.0,0.0,C13,0.202
43310.0,32,84.42577607782368,72.34797595532218,71.55045494056527,66.11532351860733,49.993744392515154,5.0,0.0,0.0,0.0,C13,0.59
46165.0,15,76.45622180141041,76.69310599236144,77.74838220945256,86.09424279107647,53.87896994925275,5.0,3.0,0.0,0.0,C13,0.371
101933.0,13,50.9852567331959,48.15568523902629,48.75773539859534,49.912227101823945,52.11079737942235,16.0,1.0,0.0,0.0,C13,0.442
58684.0,36,65.47785913714083,65.31385089574981,64.03674487657106,61.14354516588818,47.79063542084355,7.0,0.0,0.0,0.0,C13,0.559
23479.0,10,51.36420812488566,50.70809309144108,53.53604161769539,46.87587004954991,35.89467849446028,5.0,0.0,0.0,0.0,C13,0.666
32743.0,33,68.74125068298291,67.72367315288288,66.09389169751783,59.762080423255796,68.55883147538115,5.0,0.0,0.0,0.0,C13,0.622
37128.0,17,30.941584707985065,31.8422481393591,31.65884829879175,32.15591582960236,35.059477346523906,15.0,4.0,0.0,0.0,C13,0.466
66492.0,8,40.54841802518607,40.732897606416124,39.30006840609142,43.59729665870748,28.68435015529183,17.0,0.0,0.0,0.0,C13,0.267
96096.0,19,39.33876942584162,37.7205893240872,38.02119910133583,42.681654242223594,44.31580364531557,23.0,1.0,0.0,0.0,C13,0.149
46335.0,20,42.32046740638516,40.75261953986784,40.79975975398544,33.20865548812413,47.99366503856399,12.0,2.0,0.0,0.0,C13,0.812
42396.0,37,42.58729037655674,43.79929308009357,42.81171695471992,40.55861166977304,46.97685207222178,11.0,2.0,0.0,0.0,C13,0.577
79150.0,29,85.04997572710292,82.98610802220071,82.40712901181597,86.47547591048908,64.07506423886343,6.0,0.0,0.0,0.0,C13,0.433
74673.0,24,42.968691530102475,43.778088687911385,43.4088844246859,44.664605792339486,45.50781236525408,16.0,2.0,0.0,0.0,C13,0.42
44421.0,22,55.833450980382466,49.68909255029596,50.77655872590032,47.45457850205059,49.23501624404068,9.0,2.0,0.0,1.0,C13,0.595
37164.0,35,49.163163724440054,42.17508007775749,44.1434211975708,43.96385557503779,53.01913863173354,9.0,1.0,0.0,1.0,C13,0.503
42371.0,28,43.73260852859478,39.70725397892952,40.58859125552297,46.18596539703071,56.92077433057008,12.0,1.0,0.0,1.0,C13,0.243
43446.0,6,42.595098580231245,42.148490223097795,42.60187214504852,39.15496963704857,32.46487015280929,11.0,0.0,0.0,1.0,C13,0.666
70945.0,19,38.08536761351135,36.06842141099708,36.53875035348706,45.57813486098199,31.954575169213275,20.0,1.0,0.0,1.0,C13,0.033
41366.0,17,41.13180039448899,42.15438465805583,41.6862610873778,31.029108318997565,31.285033351949654,11.0,1.0,0.0,1.0,C13,0.899
36746.0,13,33.671199446228755,33.62939683815664,33.796351820180355,27.645370663590032,32.27189467570604,13.0,5.0,0.0,1.0,C13,0.856
33680.0,16,38.695723199713186,42.17149939952892,42.13206624716899,47.15844871496831,24.01027865627063,10.0,0.0,0.0,1.0,C13,0.288
