Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,35.011969104249445,35.26572680734962,35.46346457912776,38.27940044897796,38.774935750851235,17.0,0.0,0.0,0.0,F05,0.304
55056.0,28,46.21567261649055,43.25184916313176,44.1722179315076,47.99592134625364,46.749766416170104,13.0,1.0,0.0,0.0,F05,0.342
94739.0,14,37.765564808512615,39.92449376135628,40.117628277584544,41.03561349634507,36.77050467983198,21.0,1.0,0.0,0.0,F05,0.433
79842.0,35,56.604011352448765,58.35607069386304,60.041658340897555,64.99540676845314,47.767179467201515,10.0,0.0,0.0,0.0,F05,0.328
51296.0,9,43.277541922703186,46.14788057746689,45.739737748099465,33.166871435050105,31.739320995252374,11.0,0.0,0.0,0.0,F05,0.914
46761.0,12,47.00761944377331,45.589568945659764,45.88415433429042,47.8328880863807,63.34471373890473,10.0,1.0,0.0,0.0,F05,0.418
37212.0,31,51.28600419384369,50.00561362161445,50.06364424800232,60.38404397131118,50.61866198017569,8.0,1.0,0.0,0.0,F05,0.186
43310.0,32,76.62649699461267,73.38685215662883,72.81871562422553,66.11532351860733,98.10795147462679,5.0,0.0,0.0,0.0,F05,0.611
46165.0,15,77.38425367128255,79.50990311920135,76.72643277964563,86.09424279107647,111.26696936735634,5.0,3.0,0.0,0.0,F05,0.325
101933.0,13,54.529176426146776,49.501510823172914,49.088827992847676,49.912227101823945,45.48557732270402,16.0,1.0,0.0,0.0,F05,0.467
58684.0,36,64.03347127186613,65.09904214158767,64.12902649252898,61.14354516588818,47.23656665946836,7.0,0.0,0.0,0.0,F05,0.562
23479.0,10,57.285375314064595,55.508526809833576,53.213720873748784,46.87587004954991,70.30721090588747,5.0,0.0,0.0,0.0,F05,0.667
32743.0,33,67.94960401142576,67.82801458953757,66.13803195868933,59.762080423255796,62.87665967369046,5.0,0.0,0.0,0.0,F05,0.621
37128.0,17,31.73449258660616,31.254565147839493,31.631415825796925,32.15591582960236,36.00666408464053,15.0,4.0,0.0,0.0,F05,0.449
66492.0,8,38.461128698862964,38.937395740768956,39.15622987049125,43.59729665870748,41.950011825843816,17.0,0.0,0.0,0.0,F05,0.245
96096.0,19,35.9418387783809,38.03069667287833,38.28345093953964,42.681654242223594,37.63041305368194,23.0,1.0,0.0,0.0,F05,0.17
46335.0,20,48.116247826379755,39.82652265662358,41.072280918780685,33.20865548812413,49.36472494309078,12.0,2.0,0.0,0.0,F05,0.842
42396.0,37,42.18173410260869,41.77314107546285,42.14370278192817,40.55861166977304,41.74250713229939,11.0,2.0,0.0,0.0,F05,0.561
79150.0,29,80.90049357762533,82.71922147204859,82.51045799919814,86.47547591048908,98.66233213102969,6.0,0.0,0.0,0.0,F05,0.44
74673.0,24,45.79227344492254,44.216479436388546,43.09583109458399,44.664605792339486,43.31336405820794,16.0,2.0,0.0,0.0,F05,0.412
44421.0,22,48.23534789857806,51.161170352474535,49.46446744862924,47.45457850205059,34.3804353512773,9.0,2.0,0.0,1.0,F05,0.555
37164.0,35,46.29077229013397,44.32671488101469,44.45497058898547,43.96385557503779,44.44704329449177,9.0,1.0,0.0,1.0,F05,0.521
42371.0,28,42.7199018535974,41.10566118692135,40.79488404682189,46.18596539703071,38.73549872664063,12.0,1.0,0.0,1.0,F05,0.227
43446.0,6,42.4895850523646,42.31568222237267,42.32120764038693,39.15496963704857,41.02772846286089,11.0,0.0,0.0,1.0,F05,0.648
70945.0,19,39.67393515827095,37.075428798115865,36.764222624162926,45.57813486098199,36.21452841400033,20.0,1.0,0.0,1.0,F05,0.041
41366.0,17,37.80645731433466,40.6890218081469,41.138150521917304,31.029108318997565,52.03158129212152,11.0,1.0,0.0,1.0,F05,0.893
36746.0,13,33.95452344733465,33.74997570926887,33.65508062288974,27.645370663590032,38.65588027878152,13.0,5.0,0.0,1.0,F05,0.851
33680.0,16,47.16788321012247,41.90774635219019,41.99248554932307,47.15844871496831,45.46674256098653,10.0,0.0,0.0,1.0,F05,0.293
15748.0,25,100.52976694938185,83.04471635311724,81.60412684472374,99.38558548074543,69.72152974751141,3.0,0.0,0.0,1.0,F05,0.295
56112.0,9,49.13032113641877,47.985801305842735,48.08801591563352,46.798589404797575,48.035548057785014,11.0,4.0,0.0,1.0,F05,0.558
78179.0,12,44.589100946179464,44.906237611834094,45.01139049213646,39.251675656085006,35.70924652666007,16.0,7.0,0.0,1.0,F05,0.787
52815.0,30,26.734362924043616,28.1705425895183,28.564523015322017,26.658272087811195,29.56204994700252,24.0,0.0,0.0,1.0,F05,0.682
25718.0,21,33.67716917613402,34.406261681938894,35.253761019030165,44.84876884351268,31.989054392453692,10.0,0.0,0.0,1.0,F05,0.108
33019.0,29,50.983844267611,56.59381287324368,56.28851666971801,37.64249112362695,44.72339871153401,6.0,3.0,0.0,1.0,F05,0.882
39799.0,36,41.79075918984056,47.329681338506674,45.99742378066154,41.5898522406657,49.52602996046144,9.0,2.0,0.0,1.0,F05,0.669
18301.0,24,35.78880285304757,33.369870656574555,33.58039916149696,33.61462741245158,37.930538231897884,9.0,3.0,0.0,1.0,F05,0.475
17553.0,27,98.74841086201027,80.70341256285383,82.04114940958638,74.51020908314895,183.10251397055367,3.0,1.0,0.0,1.0,F05,0.57
44988.0,32,37.268542807561566,40.444672253615984,40.32601595827406,42.649842368790296,42.864230292762386,12.0,2.0,0.0,1.0,F05,0.382
57083.0,33,36.28636983282087,38.48147913237553,39.293479141263234,44.878844824584576,34.475896836314455,15.0,0.0,0.0,1.0,F05,0.186
44668.0,8,49.808745384562236,51.95621746701789,49.092530732431904,52.38775395625414,53.949207582104606,9.0,1.0,0.0,1.0,F05,0.366
37188.0,14,36.14875593463122,33.87696211021898,34.098610373342986,35.86602981931425,40.22943787569277,13.0,3.0,0.0,1.0,F05,0.391
