Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,38.79919279186885,35.53036726368955,35.89865773002859,38.27940044897796,36.62972242597815,17.0,0.0,0.0,0.0,D13,0.331
55056.0,28,45.98091470714921,43.099897768145865,44.487026156594105,47.99592134625364,52.57277308476861,13.0,1.0,0.0,0.0,D13,0.341
94739.0,14,39.288462708854226,40.2087525240861,39.674514008269995,41.03561349634507,38.41287605975312,21.0,1.0,0.0,0.0,D13,0.386
79842.0,35,60.012834644751976,60.95104857234752,61.17876180678534,64.99540676845314,49.85387810223457,10.0,0.0,0.0,0.0,D13,0.378
51296.0,9,46.12364183176909,45.65207962431523,46.421203593746,33.166871435050105,41.28397697340016,11.0,0.0,0.0,0.0,D13,0.929
46761.0,12,43.41216479659907,45.81405510285926,45.46542847699838,47.8328880863807,56.22744810261114,10.0,1.0,0.0,0.0,D13,0.387
37212.0,31,47.473537255993065,50.144016244365986,49.790573008589924,60.38404397131118,75.7079513679522,8.0,1.0,0.0,0.0,D13,0.195
43310.0,32,77.7280693549765,74.70270444381985,72.11860140914193,66.11532351860733,69.3537958766072,5.0,0.0,0.0,0.0,D13,0.596
46165.0,15,84.8221526828457,81.06118408521043,76.85071556384952,86.09424279107647,81.13704084668397,5.0,3.0,0.0,0.0,D13,0.334
101933.0,13,49.6212326322595,50.59169560854422,48.80354113687606,49.912227101823945,44.93096015626642,16.0,1.0,0.0,0.0,D13,0.45
58684.0,36,67.38374655698024,65.17611605560889,64.92629995078458,61.14354516588818,50.62381830137364,7.0,0.0,0.0,0.0,D13,0.59
23479.0,10,52.273634392176135,55.168694737362394,53.48453765914584,46.87587004954991,49.36542840036632,5.0,0.0,0.0,0.0,D13,0.656
32743.0,33,68.09081537152156,63.50076289322757,66.88791125938893,59.762080423255796,52.47811157726544,5.0,0.0,0.0,0.0,D13,0.642
37128.0,17,29.841570410318866,31.51318737891006,31.51263317065657,32.15591582960236,33.483784365647054,15.0,4.0,0.0,0.0,D13,0.457
66492.0,8,40.507373086807476,39.22789439373579,39.55450627570316,43.59729665870748,45.56091422783029,17.0,0.0,0.0,0.0,D13,0.259
96096.0,19,36.29477527271497,37.81993545722502,38.19504205389069,42.681654242223594,34.10300993756583,23.0,1.0,0.0,0.0,D13,0.147
46335.0,20,38.405831407220454,41.16311728546188,40.83866215669957,33.20865548812413,36.941839862123686,12.0,2.0,0.0,0.0,D13,0.835
42396.0,37,46.80140722211704,42.65565309374116,42.31357210451791,40.55861166977304,47.78815823652815,11.0,2.0,0.0,0.0,D13,0.586
79150.0,29,79.62083805796001,84.03905842756757,81.38566990542843,86.47547591048908,72.78120783290949,6.0,0.0,0.0,0.0,D13,0.422
74673.0,24,46.62542471200264,43.80316638044585,43.440601681654314,44.664605792339486,46.39670353540339,16.0,2.0,0.0,0.0,D13,0.411
44421.0,22,52.74358048963634,53.24953810257493,49.94581972826243,47.45457850205059,45.33680933729926,9.0,2.0,0.0,1.0,D13,0.582
37164.0,35,50.25585530388799,43.44746934080488,43.5660057772979,43.96385557503779,43.87369950170516,9.0,1.0,0.0,1.0,D13,0.489
42371.0,28,37.38435896800194,38.80218403212046,40.05015432573875,46.18596539703071,41.79478472936968,12.0,1.0,0.0,1.0,D13,0.215
43446.0,6,41.15491993708382,41.610960525151626,42.5813737502797,39.15496963704857,31.840125513625242,11.0,0.0,0.0,1.0,D13,0.638
70945.0,19,37.66164349543771,36.66148083689964,36.51734537381642,45.57813486098199,34.10832471350953,20.0,1.0,0.0,1.0,D13,0.034
41366.0,17,42.864544858662285,41.521891238708875,42.12376350818339,31.029108318997565,43.126000207592845,11.0,1.0,0.0,1.0,D13,0.907
36746.0,13,36.554002556010346,34.298094541291405,33.76725167969735,27.645370663590032,31.74145599039046,13.0,5.0,0.0,1.0,D13,0.844
33680.0,16,38.05655703576117,42.16516640229023,41.79540742550871,47.15844871496831,38.90049596299757,10.0,0.0,0.0,1.0,D13,0.273
15748.0,25,80.65810908708013,76.78833789223961,80.81919489941548,99.38558548074543,118.17627620633498,3.0,0.0,0.0,1.0,D13,0.29
56112.0,9,48.854704255542636,47.74217133902805,48.669063177169726,46.798589404797575,52.69576584166743,11.0,4.0,0.0,1.0,D13,0.585
78179.0,12,45.01493610238582,44.47159377639699,44.88859520050284,39.251675656085006,38.43170763667971,16.0,7.0,0.0,1.0,D13,0.782
52815.0,30,29.472151042055906,28.15644100530958,28.634599715193676,26.658272087811195,32.34163958770102,24.0,0.0,0.0,1.0,D13,0.691
25718.0,21,33.27899994402621,35.25842322465972,35.30501778769603,44.84876884351268,34.068509698375735,10.0,0.0,0.0,1.0,D13,0.091
33019.0,29,54.22876040671466,57.36224363094941,57.2586182213203,37.64249112362695,70.129978530683,6.0,3.0,0.0,1.0,D13,0.912
39799.0,36,46.48086539277229,45.16851843785669,46.06216359758393,41.5898522406657,40.0460793484929,9.0,2.0,0.0,1.0,D13,0.675
18301.0,24,35.11932979621642,34.13027993437506,33.674881512246266,33.61462741245158,28.368380191597044,9.0,3.0,0.0,1.0,D13,0.509
17553.0,27,102.0352964633004,76.73528608677645,82.88705601350608,74.51020908314895,65.7458526250286,3.0,1.0,0.0,1.0,D13,0.585
44988.0,32,35.91244316270594,41.25640970233464,40.376847860622135,42.649842368790296,37.255970898113915,12.0,2.0,0.0,1.0,D13,0.371
57083.0,33,40.88714425570237,39.45787422413818,39.30014367272642,44.878844824584576,40.37509695140544,15.0,0.0,0.0,1.0,D13,0.175
44668.0,8,52.724994828136026,50.99323703926565,49.28557498175142,52.38775395625414,39.5688601110147,9.0,1.0,0.0,1.0,D13,0.392
37188.0,14,32.774522392486226,33.9276760025487,34.157855556144554,35.86602981931425,27.53810522432874,13.0,3.0,0.0,1.0,D13,0.402
27748.0,26,37.042295050618904,36.27686529918894,36.63618246336083,32.750509487697634,40.743367798737495,10.0,1.0,0.0,1.0,D13,0.66
52100.0,17,57.38086254232403,68.1240004499326,70.30755576790098,81.8069627612649,88.15410443165378,6.0,0.0,0.0,2.0,D13,0.261
32904.0,25,43.216825663205455,44.65309826774043,45.21869003247674,53.4286759207235,51.031143807494516,9.0,0.0,0.0,2.0,D13,0.212
52814.0,20,70.90761117257044,71.06457144601349,71.97898987497538,100.62969643429655,80.98267851507048,6.0,1.0,0.0,2.0,D13,0.058
