Area_of_Cytoplasm,Label,Mean_Of_mean_nn_distances_simulated_10,Mean_Of_mean_nn_distances_simulated_100,Mean_Of_mean_nn_distances_simulated_1000,Mean_nn_distances_measured,Mean_nn_distances_simulated,Number_of_pbodies,Number_of_pbodies_in_Nucleus,SiteX,SiteY,Well,p-value_measured_lower_1000_sim
52160.0,27,35.8897725155468,35.86380773204582,35.807086884913495,38.27940044897796,37.93077037952034,17.0,0.0,0.0,0.0,C10,0.333
55056.0,28,41.893013965975776,44.546083855413954,44.29013672547719,47.99592134625364,32.21561738113052,13.0,1.0,0.0,0.0,C10,0.323
94739.0,14,39.78194507066138,40.09161223745523,40.12056413389959,41.03561349634507,39.424666927491934,21.0,1.0,0.0,0.0,C10,0.437
79842.0,35,60.52796687135649,61.98679263860393,60.284859975411706,64.99540676845314,46.64373079574297,10.0,0.0,0.0,0.0,C10,0.347
51296.0,9,48.67745897595432,44.00307054547806,45.965410086652994,33.166871435050105,51.66883932818207,11.0,0.0,0.0,0.0,C10,0.941
46761.0,12,48.247148364880616,45.527603491287316,45.83194318551602,47.8328880863807,51.23414770686891,10.0,1.0,0.0,0.0,C10,0.413
37212.0,31,53.52457802970919,49.62241929238523,49.602587625742785,60.38404397131118,46.640373207028446,8.0,1.0,0.0,0.0,C10,0.178
43310.0,32,72.72510283716107,71.74898890715598,71.9953611733038,66.11532351860733,41.53231089459107,5.0,0.0,0.0,0.0,C10,0.597
46165.0,15,78.83236621333114,74.59387183487783,76.72580603787303,86.09424279107647,62.18730480674283,5.0,3.0,0.0,0.0,C10,0.356
101933.0,13,51.55561832290387,49.44343376916747,48.44707064967598,49.912227101823945,53.01602103346242,16.0,1.0,0.0,0.0,C10,0.413
58684.0,36,66.61057588112848,65.42149803680469,65.28031908650169,61.14354516588818,59.17395951605628,7.0,0.0,0.0,0.0,C10,0.605
23479.0,10,52.78361680486048,53.314153667973954,53.20365402119015,46.87587004954991,55.557076352023316,5.0,0.0,0.0,0.0,C10,0.653
32743.0,33,59.55704119245596,66.49306011257599,65.77223969205868,59.762080423255796,92.88768444443771,5.0,0.0,0.0,0.0,C10,0.628
37128.0,17,32.24221522114793,31.98663615742912,31.67383096026248,32.15591582960236,36.53723675077294,15.0,4.0,0.0,0.0,C10,0.457
66492.0,8,43.274810506131665,39.59749166782433,39.61843285846616,43.59729665870748,24.282758521316296,17.0,0.0,0.0,0.0,C10,0.272
96096.0,19,40.66121075774673,37.71212282929368,38.00200088254013,42.681654242223594,39.974106238660326,23.0,1.0,0.0,0.0,C10,0.163
46335.0,20,40.41885044628371,41.95809431593957,40.67273916541614,33.20865548812413,38.15376763013114,12.0,2.0,0.0,0.0,C10,0.825
42396.0,37,42.275653670574435,42.211749455662314,42.43462057097609,40.55861166977304,46.63053080849921,11.0,2.0,0.0,0.0,C10,0.577
79150.0,29,73.8331857886663,86.75238772112193,83.89853043139139,86.47547591048908,77.71090190281792,6.0,0.0,0.0,0.0,C10,0.46
74673.0,24,43.37228123597351,44.80221597228362,43.6559126332844,44.664605792339486,35.49705102954143,16.0,2.0,0.0,0.0,C10,0.454
44421.0,22,53.675190453808625,50.251461782700844,50.91528770946814,47.45457850205059,49.89853820030388,9.0,2.0,0.0,1.0,C10,0.622
37164.0,35,41.759975176070306,44.1492105795251,44.595210690791774,43.96385557503779,43.18110207908451,9.0,1.0,0.0,1.0,C10,0.5
42371.0,28,38.92319757679705,40.31056672858395,40.870361129151675,46.18596539703071,40.29550005976812,12.0,1.0,0.0,1.0,C10,0.25
43446.0,6,47.71100606596357,41.43724866029015,42.309984433104226,39.15496963704857,35.844100209774,11.0,0.0,0.0,1.0,C10,0.633
70945.0,19,35.74309228157316,36.120265291942644,36.520862997116524,45.57813486098199,39.32152891466188,20.0,1.0,0.0,1.0,C10,0.026
41366.0,17,38.77264801118418,42.303682533898936,41.703988641678166,31.029108318997565,29.764222020880734,11.0,1.0,0.0,1.0,C10,0.903
36746.0,13,34.627746292569654,33.31387373608495,33.70925376249039,27.645370663590032,25.99828613318872,13.0,5.0,0.0,1.0,C10,0.854
33680.0,16,43.1046367933211,40.9331803346569,41.8893479183397,47.15844871496831,53.38805908458155,10.0,0.0,0.0,1.0,C10,0.286
15748.0,25,89.67285240229248,82.40993061336552,82.06009748779476,99.38558548074543,148.95687587071575,3.0,0.0,0.0,1.0,C10,0.3
56112.0,9,56.25910032468573,48.039394820602844,48.04077891460019,46.798589404797575,33.414933348050624,11.0,4.0,0.0,1.0,C10,0.545
78179.0,12,46.23034635758661,44.717764937997025,45.10282575274425,39.251675656085006,42.442778579573506,16.0,7.0,0.0,1.0,C10,0.792
52815.0,30,27.797356617564947,28.667418232817113,28.461512086188186,26.658272087811195,19.605166886385593,24.0,0.0,0.0,1.0,C10,0.675
25718.0,21,35.23366670488926,35.69824970358217,35.158599241955194,44.84876884351268,31.251750765671535,10.0,0.0,0.0,1.0,C10,0.106
33019.0,29,59.12991087001167,58.30744295395255,56.61177343267214,37.64249112362695,52.72604538319439,6.0,3.0,0.0,1.0,C10,0.889
39799.0,36,37.52223204392149,44.31357153416488,45.608299888948565,41.5898522406657,39.64340316588802,9.0,2.0,0.0,1.0,C10,0.649
18301.0,24,32.8458955063011,34.97240500222467,33.70222992449673,33.61462741245158,40.95377902173289,9.0,3.0,0.0,1.0,C10,0.49
17553.0,27,66.46405221808982,83.21994382924795,85.73062914500663,74.51020908314895,102.70900404946929,3.0,1.0,0.0,1.0,C10,0.608
44988.0,32,40.76801830443829,40.7556674603541,40.63842564741581,42.649842368790296,37.0769020144167,12.0,2.0,0.0,1.0,C10,0.385
57083.0,33,42.01610460969432,38.9763378778687,39.64846970302278,44.878844824584576,26.951843054300465,15.0,0.0,0.0,1.0,C10,0.197
44668.0,8,50.04747997344255,51.12944462760513,48.88469276425174,52.38775395625414,39.38182729193463,9.0,1.0,0.0,1.0,C10,0.365
37188.0,14,36.144917410823766,34.91516612519112,34.31916745512719,35.86602981931425,31.93299644621338,13.0,3.0,0.0,1.0,C10,0.406
27748.0,26,35.20311504818673,37.065700985392134,36.4712165957859,32.750509487697634,33.404039525227255,10.0,1.0,0.0,1.0,C10,0.685
52100.0,17,73.5750189013902,68.34137224218084,70.33268402580057,81.8069627612649,82.63106134528674,6.0,0.0,0.0,2.0,C10,0.276
32904.0,25,44.648731642320946,46.15997902260604,45.018793537126946,53.4286759207235,42.76893609742485,9.0,0.0,0.0,2.0,C10,0.207
52814.0,20,81.70135005138094,69.51373811349596,71.37932119050872,100.62969643429655,64.6525709551013,6.0,1.0,0.0,2.0,C10,0.056
55472.0,21,47.72597865768219,46.418619310949865,46.100109140971014,58.540263707605575,62.397756735072036,11.0,0.0,0.0,2.0,C10,0.069
31362.0,23,104.85589014449263,106.9088778357619,101.7635981740802,154.16909991580792,132.1792322724149,3.0,0.0,0.0,2.0,C10,0.113
40783.0,15,72.52634448590626,59.05603535779972,60.49833888159485,48.881605355655026,49.13276734203773,7.0,1.0,0.0,2.0,C10,0.763
63554.0,29,43.095500603923824,44.142570995611734,42.89408457496218,53.04262581202505,44.11581355521186,14.0,1.0,0.0,2.0,C10,0.084
47724.0,26,48.16712327210679,47.35343878037786,47.24906651789318,47.193321351550715,55.4076382316585,11.0,4.0,0.0,2.0,C10,0.513
25580.0,32,46.0136853952423,43.237578855946865,42.5880780182917,35.13071946157443,43.22769969869141,8.0,1.0,0.0,2.0,C10,0.763
41957.0,12,43.705406914844744,39.54706526388302,40.370356963617816,49.84517053881535,27.464285898345594,12.0,0.0,0.0,2.0,C10,0.111
71691.0,19,55.68543663923712,57.508231011093905,57.3839097161867,50.99482763346831,61.957519139207434,10.0,0.0,0.0,2.0,C10,0.694
44216.0,11,85.22250937347823,87.38839938136095,88.71506203743586,142.64516812520716,85.08941866382938,4.0,1.0,0.0,2.0,C10,0.049
69778.0,24,39.478369123632824,35.67993715941983,35.86427222551927,39.24298464286703,45.71398019540097,20.0,1.0,0.0,2.0,C10,0.257
40193.0,18,48.0357717326768,46.601404914767414,46.924988977726564,44.40239069389648,50.02864143774462,9.0,0.0,0.0,2.0,C10,0.611
28434.0,34,81.24178712016825,89.86721123361643,94.37706132405486,33.33541658529281,58.36706664384072,3.0,1.0,0.0,2.0,C10,0.975
58566.0,9,31.029940955006403,30.99491790069505,30.957980003475583,29.44628421742861,27.936313697303056,23.0,0.0,0.0,2.0,C10,0.653
69824.0,10,33.904035539134064,32.364275478348,32.82460171811293,31.07883776796067,35.654637460399556,23.0,1.0,0.0,2.0,C10,0.663
74857.0,22,47.768606095898214,44.723599784552974,43.81306696094332,41.915310235629924,40.121263999574374,15.0,1.0,0.0,2.0,C10,0.615
42618.0,30,93.2991058682072,90.59736247241231,89.77622391262055,86.8832445538495,109.39765540301458,4.0,0.0,0.0,2.0,C10,0.538
18101.0,12,46.6938932309057,41.130860287549794,43.374486584641886,56.886842663598536,24.93049562966172,7.0,2.0,0.0,3.0,C10,0.133
24849.0,42,54.89977512287156,52.70782148029992,54.29062512629836,47.2253032706344,34.07337575496803,5.0,1.0,0.0,3.0,C10,0.663
28485.0,53,48.58527333687947,48.51320217819332,48.5161827774601,51.41156844967936,51.03016312739408,7.0,1.0,0.0,3.0,C10,0.387
14917.0,28,31.306769479652065,31.286106906201056,30.70584358195117,27.882813034972365,29.272929029348234,10.0,3.0,0.0,3.0,C10,0.659
28577.0,49,85.41790644804648,89.5776354357945,89.16289408780338,76.77343628361372,62.37182768103719,3.0,1.0,0.0,3.0,C10,0.607
48630.0,25,39.321004764371665,38.93678021681215,39.34281206680759,44.92762794631644,32.07453965293019,14.0,0.0,0.0,3.0,C10,0.218
40609.0,9,44.982097751238754,43.54925503319812,43.798719969264155,44.086294652869285,19.43529043564254,10.0,1.0,0.0,3.0,C10,0.476
46194.0,21,30.18084940885537,32.39969031687606,32.39551947776457,29.953993703727892,33.912146265561056,18.0,0.0,0.0,3.0,C10,0.695
87096.0,17,40.70393159119091,41.54824186508537,40.56241954007766,37.2906828102012,38.62438228224861,19.0,1.0,0.0,3.0,C10,0.705
43730.0,39,33.87966840024065,33.93123634748626,34.33657883222829,34.77920034743843,24.69828054079869,16.0,2.0,0.0,3.0,C10,0.472
13881.0,41,29.293070304231435,29.733129767277237,29.34364781255949,33.34743870717234,25.207342785689175,7.0,0.0,0.0,3.0,C10,0.304
56518.0,13,49.14912143845082,51.61038233891651,50.07743304245976,36.26715521304994,50.62911929116554,11.0,1.0,0.0,3.0,C10,0.918
43544.0,32,45.20929298304931,43.80731047802578,43.31933683449012,53.73719787500824,26.72409701585377,11.0,0.0,0.0,3.0,C10,0.119
41741.0,8,114.14946563668445,106.95625328021137,106.69274580906814,134.1396243521082,80.24361369115002,3.0,0.0,0.0,3.0,C10,0.265
45114.0,36,45.22744888948756,45.62122579956314,45.575173094409095,38.356234329851375,59.698011647234274,10.0,1.0,0.0,3.0,C10,0.791
32792.0,54,108.02886863633876,101.87311811456482,97.53122165777708,58.33515070729815,108.49722084774801,3.0,4.0,0.0,3.0,C10,0.874
51758.0,48,90.45993267081985,78.55146519937202,77.51578011789057,81.23076805008371,41.12877945516211,5.0,0.0,0.0,3.0,C10,0.457
